lat,lon,ACCESS1-0,ACCESS1-3,CanESM2,CNRM-CM5,CSIRO-Mk3-6-0,FGOALS-s2,GFDL-CM3,GFDL-ESM2G,GFDL-ESM2M,HadGEM2-CC,HadGEM2-ES,IPSL-CM5A-MR,MIROC5,MIROC-ESM,MIROC-ESM-CHEM,MRI-CGCM3,MRI-ESM1
-35.340301513671875,148.75,18.5,34.4,8.9,15.5,11.5,33.1,9.0,5.0,12.4,16.0,18.9,13.5,3.9,14.6,6.4,6.1,7.6
-35.340301513671875,150.0,13.2,22.6,1.9,9.5,13.7,10.7,10.1,7.8,9.9,8.9,6.2,7.8,4.4,11.7,6.2,7.2,7.3
-35.340301513671875,151.25,13.4,20.2,8.5,8.6,2.0,21.8,7.5,5.1,5.6,15.8,9.5,11.4,3.3,13.4,8.7,6.3,4.1
-35.340301513671875,173.75,61.1,49.3,83.2,47.8,48.7,90.9,41.1,36.1,42.3,67.4,63.9,98.4,57.7,48.7,61.5,34.8,55.5
-35.340301513671875,175.0,69.5,58.9,82.6,47.7,51.2,94.3,45.8,33.7,38.0,67.5,61.8,93.0,66.0,51.1,62.0,40.3,53.1
-35.340301513671875,287.5,8.0,3.8,16.1,15.9,14.8,21.5,11.3,20.9,18.5,18.8,13.7,13.2,4.4,16.2,13.8,9.6,9.1
-35.340301513671875,288.75,44.4,17.9,21.1,26.8,22.3,35.9,26.8,37.3,37.1,22.0,34.4,43.1,13.1,31.2,27.8,18.0,14.7
-35.340301513671875,296.25,15.5,5.9,11.4,9.0,11.4,14.8,10.9,13.2,17.6,8.0,10.1,18.1,11.1,13.7,15.5,12.3,13.6
-35.340301513671875,297.5,27.9,18.0,13.4,10.2,20.6,21.4,17.4,19.3,26.3,9.3,12.5,20.6,18.0,15.4,15.6,8.7,9.9
-35.340301513671875,298.75,15.3,12.0,15.0,11.7,37.2,16.4,14.6,22.8,25.9,10.6,13.6,19.0,12.2,18.2,16.8,7.6,8.9
-35.340301513671875,300.0,26.4,28.1,11.0,10.3,13.7,24.9,12.8,21.2,25.7,8.2,12.2,18.5,11.7,12.6,12.0,5.6,6.5
-35.340301513671875,301.25,21.0,27.3,11.8,8.3,7.4,25.3,9.7,16.7,16.0,7.5,8.8,13.8,11.2,6.5,9.4,9.1,9.2
